시군구명,단속구분,단속년월,단속동,단속건수,단속원금
권선구청,주민신고제,2022-05,금곡동,1,50000
권선구청,국민신문고,2022-05,금곡동,4,210000
권선구청,국민신문고,2022-05,금곡동,3,120000
권선구청,국민신문고,2022-05,금곡동,3,120000
권선구청,국민신문고,2022-05,금곡동,2,40000
권선구청,국민신문고,2022-05,금곡동,3,130000
권선구청,국민신문고,2022-05,금곡동,1,40000
권선구청,국민신문고,2022-05,금곡동,1,40000
권선구청,국민신문고,2022-05,금곡동,1,40000
권선구청,국민신문고,2022-05,금곡동,1,40000
권선구청,국민신문고,2022-05,금곡동,1,40000
권선구청,주민신고제,2022-05,금곡동,1,50000
권선구청,국민신문고,2022-05,금곡동,22,880000
권선구청,국민신문고,2022-05,금곡동,17,690000
권선구청,국민신문고,2022-05,금곡동,2,80000
권선구청,국민신문고,2022-05,금곡동,4,160000
권선구청,국민신문고,2022-05,금곡동,3,140000
권선구청,국민신문고,2022-05,금곡동,1,40000
권선구청,국민신문고,2022-05,금곡동,1,40000
권선구청,국민신문고,2022-05,금곡동,1,40000
권선구청,국민신문고,2022-05,금곡동,2,100000
권선구청,국민신문고,2022-05,금곡동,2,80000
권선구청,고정형,2022-05,금곡동,4,480000
권선구청,주행형,2022-05,금곡동,1,40000
권선구청,주행형,2022-05,금곡동,3,120000
권선구청,주행형,2022-05,금곡동,3,120000
권선구청,고정형,2022-05,금곡동,25,960000
권선구청,고정형,2022-05,금곡동,113,4200000
권선구청,주행형,2022-05,금곡동,28,1090000
권선구청,주행형,2022-05,금곡동,3,120000
권선구청,주행형,2022-05,금곡동,3,140000
권선구청,주행형,2022-05,금곡동,29,1120000
권선구청,주행형,2022-05,금곡동,65,2510000
권선구청,주행형,2022-05,금곡동,35,1410000
권선구청,주행형,2022-05,금곡동,293,11340000
권선구청,보행,2022-05,금곡동,1,50000
권선구청,주행형,2022-05,금곡동,9,320000
권선구청,주행형,2022-05,금곡동,3,360000
권선구청,주행형,2022-05,금곡동,10,410000
권선구청,주행형,2022-05,금곡동,1,40000
권선구청,주행형,2022-05,금곡동,2,160000
권선구청,보행,2022-05,금곡동,1,120000
권선구청,고정형,2022-05,금곡동,42,1560000
권선구청,주행형,2022-05,금곡동,1,40000
권선구청,고정형,2022-05,금곡동,161,6050000
권선구청,보행,2022-05,금곡동,1,40000
권선구청,주행형,2022-05,금곡동,21,1780000
권선구청,보행,2022-05,금곡동,1,120000
권선구청,주행형,2022-05,금곡동,18,1250000
권선구청,주행형,2022-05,금곡동,4,160000
권선구청,주행형,2022-05,금곡동,1,40000
권선구청,주행형,2022-05,금곡동,77,3090000
권선구청,보행,2022-05,금곡동,1,50000
권선구청,주행형,2022-05,금곡동,3,120000
권선구청,주행형,2022-05,금곡동,1,40000
권선구청,주행형,2022-05,금곡동,9,470000
권선구청,고정형,2022-05,금곡동,1,40000
권선구청,고정형,2022-05,금곡동,49,1880000
권선구청,고정형,2022-05,금곡동,37,1360000
권선구청,보행,2022-05,금곡동,1,50000
권선구청,보행,2022-05,금곡동,1,50000
권선구청,고정형,2022-05,금곡동,70,2660000
권선구청,고정형,2022-05,금곡동,11,410000
권선구청,고정형,2022-05,금곡동,2,240000
권선구청,고정형,2022-05,금곡동,4,240000
권선구청,고정형,2022-05,금곡동,111,4140000
권선구청,고정형,2022-05,금곡동,130,4930000
권선구청,고정형,2022-05,금곡동,14,520000
권선구청,국민신문고,2022-05,당수동,1,40000
권선구청,국민신문고,2022-05,당수동,1,40000
권선구청,국민신문고,2022-05,당수동,1,40000
권선구청,국민신문고,2022-05,당수동,2,80000
권선구청,국민신문고,2022-05,당수동,1,40000
권선구청,국민신문고,2022-05,당수동,5,200000
권선구청,주행형,2022-05,당수동,1,120000
권선구청,주행형,2022-05,당수동,4,370000
권선구청,주행형,2022-05,당수동,3,130000
권선구청,주행형,2022-05,당수동,4,160000
권선구청,국민신문고,2022-05,대황교동,2,80000
권선구청,주행형,2022-05,대황교동,1,40000
권선구청,주행형,2022-05,대황교동,23,1010000
권선구청,고정형,2022-05,대황교동,1,40000
권선구청,고정형,2022-05,대황교동,1,40000
권선구청,주행형,2022-05,대황교동,7,250000
권선구청,보행,2022-05,대황교동,2,100000
권선구청,고정형,2022-05,매교동,5,160000
권선구청,국민신문고,2022-05,서둔동,1,40000
권선구청,국민신문고,2022-05,서둔동,1,80000
권선구청,국민신문고,2022-05,서둔동,1,80000
권선구청,국민신문고,2022-05,서둔동,1,80000
권선구청,국민신문고,2022-05,서둔동,1,40000
권선구청,국민신문고,2022-05,서둔동,9,640000
권선구청,국민신문고,2022-05,서둔동,1,40000
권선구청,국민신문고,2022-05,서둔동,1,40000
권선구청,국민신문고,2022-05,서둔동,1,40000
권선구청,국민신문고,2022-05,서둔동,1,40000
권선구청,국민신문고,2022-05,서둔동,3,80000
권선구청,국민신문고,2022-05,서둔동,2,80000
권선구청,국민신문고,2022-05,서둔동,2,40000
권선구청,국민신문고,2022-05,서둔동,2,80000
권선구청,국민신문고,2022-05,서둔동,1,50000
권선구청,국민신문고,2022-05,서둔동,4,160000
권선구청,국민신문고,2022-05,서둔동,2,40000
권선구청,국민신문고,2022-05,서둔동,1,40000
권선구청,국민신문고,2022-05,서둔동,1,40000
권선구청,국민신문고,2022-05,서둔동,1,40000
권선구청,국민신문고,2022-05,서둔동,1,40000
권선구청,국민신문고,2022-05,서둔동,1,80000
권선구청,국민신문고,2022-05,서둔동,1,40000
권선구청,국민신문고,2022-05,서둔동,1,50000
권선구청,국민신문고,2022-05,서둔동,1,40000
권선구청,국민신문고,2022-05,서둔동,1,40000
권선구청,국민신문고,2022-05,서둔동,1,40000
권선구청,국민신문고,2022-05,서둔동,4,160000
권선구청,국민신문고,2022-05,서둔동,3,80000
권선구청,국민신문고,2022-05,서둔동,3,120000
권선구청,국민신문고,2022-05,서둔동,14,560000
권선구청,국민신문고,2022-05,서둔동,1,40000
권선구청,국민신문고,2022-05,서둔동,1,50000
권선구청,국민신문고,2022-05,서둔동,2,100000
권선구청,국민신문고,2022-05,서둔동,1,40000
권선구청,고정형,2022-05,서둔동,142,5390000
권선구청,고정형,2022-05,서둔동,240,9600000
권선구청,주행형,2022-05,서둔동,5,200000
권선구청,주행형,2022-05,서둔동,24,930000
권선구청,고정형,2022-05,서둔동,1,40000
권선구청,고정형,2022-05,서둔동,44,1610000
권선구청,고정형,2022-05,서둔동,5,200000
권선구청,고정형,2022-05,서둔동,1,40000
권선구청,고정형,2022-05,서둔동,21,850000
권선구청,고정형,2022-05,서둔동,149,5890000
권선구청,주행형,2022-05,서둔동,1,40000
권선구청,주행형,2022-05,서둔동,2,80000
권선구청,고정형,2022-05,서둔동,1,40000
권선구청,주행형,2022-05,서둔동,12,490000
권선구청,주행형,2022-05,서둔동,1,40000
권선구청,주행형,2022-05,서둔동,1,40000
권선구청,고정형,2022-05,서둔동,1,120000
권선구청,주행형,2022-05,서둔동,7,280000
권선구청,주행형,2022-05,서둔동,1,40000
권선구청,주행형,2022-05,서둔동,39,1480000
권선구청,고정형,2022-05,서둔동,8,720000
권선구청,주행형,2022-05,서둔동,8,320000
권선구청,주행형,2022-05,서둔동,12,520000
권선구청,주행형,2022-05,서둔동,15,560000
권선구청,주행형,2022-05,서둔동,3,360000
권선구청,주행형,2022-05,서둔동,6,250000
권선구청,고정형,2022-05,서둔동,36,1440000
권선구청,주행형,2022-05,서둔동,1,40000
권선구청,보행,2022-05,서둔동,1,50000
권선구청,고정형,2022-05,서둔동,72,2810000
권선구청,고정형,2022-05,서둔동,32,1220000
권선구청,주행형,2022-05,서둔동,11,920000
권선구청,주행형,2022-05,서둔동,12,520000
권선구청,주행형,2022-05,서둔동,34,2290000
권선구청,고정형,2022-05,서둔동,7,840000
권선구청,고정형,2022-05,세류3동,58,2380000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,보행,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,2,80000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,2,40000
권선구청,국민신문고,2022-05,세류동,1,80000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,120000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,4,280000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,80000
권선구청,국민신문고,2022-05,세류동,1,90000
권선구청,보행,2022-05,세류동,1,80000
권선구청,국민신문고,2022-05,세류동,9,520000
권선구청,국민신문고,2022-05,세류동,3,240000
권선구청,국민신문고,2022-05,세류동,2,120000
권선구청,국민신문고,2022-05,세류동,1,50000
권선구청,국민신문고,2022-05,세류동,4,160000
권선구청,국민신문고,2022-05,세류동,1,80000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,4,160000
권선구청,국민신문고,2022-05,세류동,2,160000
권선구청,국민신문고,2022-05,세류동,1,80000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,34,1360000
권선구청,국민신문고,2022-05,세류동,52,2150000
권선구청,국민신문고,2022-05,세류동,10,410000
권선구청,국민신문고,2022-05,세류동,1,80000
권선구청,국민신문고,2022-05,세류동,2,120000
권선구청,국민신문고,2022-05,세류동,2,40000
권선구청,국민신문고,2022-05,세류동,1,80000
권선구청,국민신문고,2022-05,세류동,1,80000
권선구청,국민신문고,2022-05,세류동,5,400000
권선구청,국민신문고,2022-05,세류동,3,90000
권선구청,국민신문고,2022-05,세류동,1,120000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,19,770000
권선구청,국민신문고,2022-05,세류동,2,160000
권선구청,국민신문고,2022-05,세류동,3,240000
권선구청,국민신문고,2022-05,세류동,4,160000
권선구청,국민신문고,2022-05,세류동,4,320000
권선구청,국민신문고,2022-05,세류동,1,80000
권선구청,주민신고제,2022-05,세류동,2,40000
권선구청,국민신문고,2022-05,세류동,2,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,18,2160000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,3,120000
권선구청,국민신문고,2022-05,세류동,5,200000
권선구청,국민신문고,2022-05,세류동,2,80000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,2,80000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,2,120000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,3,120000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,7,280000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,50000
권선구청,국민신문고,2022-05,세류동,2,80000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,2,80000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,국민신문고,2022-05,세류동,1,40000
권선구청,주행형,2022-05,세류동,1,40000
권선구청,주행형,2022-05,세류동,11,400000
권선구청,주행형,2022-05,세류동,13,410000
권선구청,주행형,2022-05,세류동,2,80000
권선구청,주행형,2022-05,세류동,9,960000
권선구청,보행,2022-05,세류동,1,50000
권선구청,주행형,2022-05,세류동,1,50000
권선구청,주행형,2022-05,세류동,7,240000
권선구청,고정형,2022-05,세류동,25,2180000
권선구청,고정형,2022-05,세류동,6,220000
권선구청,보행,2022-05,세류동,1,50000
권선구청,주행형,2022-05,세류동,7,300000
권선구청,보행,2022-05,세류동,1,50000
권선구청,고정형,2022-05,세류동,10,640000
권선구청,고정형,2022-05,세류동,29,1050000
권선구청,주행형,2022-05,세류동,14,520000
권선구청,주행형,2022-05,세류동,1,40000
권선구청,주행형,2022-05,세류동,7,290000
권선구청,주행형,2022-05,세류동,8,280000
권선구청,주행형,2022-05,세류동,31,1200000
권선구청,주행형,2022-05,세류동,2,80000
권선구청,주행형,2022-05,세류동,5,210000
권선구청,주행형,2022-05,세류동,10,410000
권선구청,주행형,2022-05,세류동,1,40000
권선구청,주행형,2022-05,세류동,1,40000
권선구청,보행,2022-05,세류동,2,100000
권선구청,주행형,2022-05,세류동,25,1020000
권선구청,주행형,2022-05,세류동,7,280000
권선구청,주행형,2022-05,세류동,9,320000
권선구청,주행형,2022-05,세류동,1,40000
권선구청,고정형,2022-05,세류동,74,2760000
권선구청,고정형,2022-05,세류동,30,1180000
권선구청,고정형,2022-05,세류동,36,1280000
권선구청,주행형,2022-05,세류동,5,600000
권선구청,국민신문고,2022-05,오목천동,2,80000
권선구청,국민신문고,2022-05,오목천동,2,90000
권선구청,국민신문고,2022-05,오목천동,1,40000
권선구청,국민신문고,2022-05,오목천동,1,40000
권선구청,국민신문고,2022-05,오목천동,1,40000
권선구청,국민신문고,2022-05,오목천동,1,40000
권선구청,국민신문고,2022-05,오목천동,3,130000
권선구청,국민신문고,2022-05,오목천동,1,40000
권선구청,국민신문고,2022-05,오목천동,2,80000
권선구청,국민신문고,2022-05,오목천동,1,40000
권선구청,국민신문고,2022-05,오목천동,1,40000
권선구청,주행형,2022-05,오목천동,7,280000
권선구청,주행형,2022-05,오목천동,10,400000
권선구청,주행형,2022-05,오목천동,1,40000
권선구청,주행형,2022-05,오목천동,11,480000
권선구청,주행형,2022-05,오목천동,3,140000
권선구청,주행형,2022-05,오목천동,34,1360000
권선구청,주행형,2022-05,오목천동,3,120000
권선구청,주행형,2022-05,오목천동,2,80000
권선구청,고정형,2022-05,오목천동,30,1220000
권선구청,고정형,2022-05,오목천동,7,290000
권선구청,고정형,2022-05,오목천동,26,1050000
권선구청,고정형,2022-05,오목천동,17,610000
권선구청,국민신문고,2022-05,입북동,1,40000
권선구청,국민신문고,2022-05,입북동,1,40000
권선구청,국민신문고,2022-05,입북동,2,80000
권선구청,국민신문고,2022-05,입북동,1,50000
권선구청,국민신문고,2022-05,입북동,14,560000
권선구청,국민신문고,2022-05,입북동,6,240000
권선구청,국민신문고,2022-05,입북동,1,40000
권선구청,국민신문고,2022-05,입북동,1,40000
권선구청,국민신문고,2022-05,입북동,17,680000
권선구청,고정형,2022-05,입북동,20,2170000
권선구청,고정형,2022-05,입북동,27,1040000
권선구청,주행형,2022-05,입북동,1,50000
권선구청,주행형,2022-05,입북동,25,1030000
권선구청,보행,2022-05,입북동,1,50000
권선구청,주행형,2022-05,입북동,21,1000000
권선구청,주행형,2022-05,입북동,3,80000
권선구청,고정형,2022-05,입북동,16,1600000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,2,50000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,3,120000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,80000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,4,160000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,2,80000
권선구청,국민신문고,2022-05,탑동,2,80000
권선구청,국민신문고,2022-05,탑동,8,330000
권선구청,국민신문고,2022-05,탑동,3,120000
권선구청,국민신문고,2022-05,탑동,29,1170000
권선구청,국민신문고,2022-05,탑동,6,240000
권선구청,국민신문고,2022-05,탑동,3,120000
권선구청,국민신문고,2022-05,탑동,2,80000
권선구청,국민신문고,2022-05,탑동,2,80000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,보행,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,2,80000
권선구청,국민신문고,2022-05,탑동,2,80000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,2,120000
권선구청,국민신문고,2022-05,탑동,1,80000
권선구청,국민신문고,2022-05,탑동,1,50000
권선구청,국민신문고,2022-05,탑동,3,120000
권선구청,국민신문고,2022-05,탑동,2,80000
권선구청,국민신문고,2022-05,탑동,8,360000
권선구청,국민신문고,2022-05,탑동,19,840000
권선구청,국민신문고,2022-05,탑동,9,650000
권선구청,국민신문고,2022-05,탑동,1,40000
권선구청,국민신문고,2022-05,탑동,1,50000
권선구청,주행형,2022-05,탑동,1,40000
권선구청,주행형,2022-05,탑동,1,40000
권선구청,고정형,2022-05,탑동,2,80000
권선구청,주행형,2022-05,탑동,35,1310000
권선구청,주행형,2022-05,탑동,4,170000
권선구청,주행형,2022-05,탑동,38,1290000
권선구청,보행,2022-05,탑동,7,350000
권선구청,주행형,2022-05,탑동,7,410000
권선구청,보행,2022-05,탑동,1,40000
권선구청,주행형,2022-05,탑동,4,80000
권선구청,보행,2022-05,탑동,1,50000
권선구청,고정형,2022-05,탑동,18,740000
권선구청,고정형,2022-05,탑동,1,40000
권선구청,주행형,2022-05,탑동,2,80000
권선구청,주행형,2022-05,탑동,5,480000
권선구청,국민신문고,2022-05,평동,1,40000
권선구청,국민신문고,2022-05,평동,1,40000
권선구청,고정형,2022-05,평동,22,1520000
권선구청,주행형,2022-05,평동,7,200000
권선구청,보행,2022-05,평동,1,40000
권선구청,주행형,2022-05,평동,14,520000
권선구청,주행형,2022-05,평동,4,160000
권선구청,고정형,2022-05,평동,27,960000
권선구청,고정형,2022-05,평동,2,80000
권선구청,고정형,2022-05,평동,7,280000
권선구청,고정형,2022-05,평동,130,5480000
권선구청,고정형,2022-05,평동,13,1240000
권선구청,고정형,2022-05,평동,22,890000
권선구청,주행형,2022-05,평동,2,80000
권선구청,주행형,2022-05,평동,67,2600000
권선구청,고정형,2022-05,평동,9,370000
권선구청,고정형,2022-05,평동,90,3490000
권선구청,고정형,2022-05,평동,1,40000
권선구청,주행형,2022-05,평동,24,960000
권선구청,주행형,2022-05,평동,9,360000
권선구청,주행형,2022-05,평동,12,480000
권선구청,주행형,2022-05,평동,2,80000
권선구청,고정형,2022-05,평동,142,5490000
권선구청,고정형,2022-05,평동,9,370000
권선구청,국민신문고,2022-05,호매실동,2,80000
권선구청,국민신문고,2022-05,호매실동,1,40000
권선구청,국민신문고,2022-05,호매실동,1,40000
권선구청,국민신문고,2022-05,호매실동,4,400000
권선구청,국민신문고,2022-05,호매실동,1,40000
권선구청,국민신문고,2022-05,호매실동,1,40000
권선구청,국민신문고,2022-05,호매실동,2,80000
권선구청,국민신문고,2022-05,호매실동,1,40000
권선구청,국민신문고,2022-05,호매실동,1,40000
권선구청,국민신문고,2022-05,호매실동,1,40000
권선구청,국민신문고,2022-05,호매실동,4,170000
권선구청,국민신문고,2022-05,호매실동,1,40000
권선구청,국민신문고,2022-05,호매실동,2,90000
권선구청,국민신문고,2022-05,호매실동,5,360000
권선구청,국민신문고,2022-05,호매실동,8,280000
권선구청,국민신문고,2022-05,호매실동,2,90000
권선구청,국민신문고,2022-05,호매실동,1,40000
권선구청,국민신문고,2022-05,호매실동,3,120000
권선구청,국민신문고,2022-05,호매실동,1,40000
권선구청,국민신문고,2022-05,호매실동,2,80000
권선구청,국민신문고,2022-05,호매실동,1,40000
권선구청,국민신문고,2022-05,호매실동,1,40000
권선구청,국민신문고,2022-05,호매실동,1,40000
권선구청,국민신문고,2022-05,호매실동,1,40000
권선구청,주행형,2022-05,호매실동,1,50000
권선구청,주행형,2022-05,호매실동,3,140000
권선구청,고정형,2022-05,호매실동,13,600000
권선구청,고정형,2022-05,호매실동,19,2290000
권선구청,고정형,2022-05,호매실동,81,2930000
권선구청,주행형,2022-05,호매실동,8,330000
권선구청,주행형,2022-05,호매실동,11,490000
권선구청,주행형,2022-05,호매실동,4,160000
권선구청,고정형,2022-05,호매실동,3,80000
권선구청,주행형,2022-05,호매실동,16,610000
권선구청,보행,2022-05,호매실동,1,50000
권선구청,고정형,2022-05,호매실동,2,160000
권선구청,고정형,2022-05,호매실동,189,7000000
권선구청,주행형,2022-05,호매실동,61,2620000
권선구청,주행형,2022-05,호매실동,5,320000
권선구청,주행형,2022-05,호매실동,16,1540000
권선구청,고정형,2022-05,호매실동,3,280000
권선구청,주행형,2022-05,호매실동,4,160000
권선구청,주행형,2022-05,호매실동,8,320000
권선구청,주행형,2022-05,호매실동,39,1420000
권선구청,주행형,2022-05,호매실동,1,40000
권선구청,주행형,2022-05,호매실동,49,2560000
권선구청,주행형,2022-05,호매실동,14,540000
권선구청,고정형,2022-05,호매실동,78,2920000
권선구청,주행형,2022-05,화서동,5,230000
팔달구청,보행,2022-04,권선동,1,40000
팔달구청,보행,2022-04,권선동,2,40000
팔달구청,보행,2022-04,권선동,1,40000
팔달구청,보행,2022-04,권선동,1,40000
팔달구청,보행,2022-04,매탄동,1,40000
팔달구청,보행,2022-04,영화동,1,40000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,3,120000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,3,130000
팔달구청,보행,2022-04,고등동,2,240000
팔달구청,보행,2022-04,고등동,2,80000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,11,440000
팔달구청,보행,2022-04,고등동,17,680000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,1,50000
팔달구청,보행,2022-04,고등동,1,120000
팔달구청,보행,2022-04,고등동,4,160000
팔달구청,보행,2022-04,고등동,3,120000
팔달구청,보행,2022-04,고등동,2,80000
팔달구청,보행,2022-04,고등동,2,80000
팔달구청,보행,2022-04,고등동,1,50000
팔달구청,보행,2022-04,고등동,4,240000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,4,160000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,2,80000
팔달구청,보행,2022-04,고등동,2,80000
팔달구청,보행,2022-04,고등동,1,120000
팔달구청,보행,2022-04,고등동,1,120000
팔달구청,보행,2022-04,고등동,4,160000
팔달구청,보행,2022-04,고등동,9,530000
팔달구청,보행,2022-04,고등동,5,280000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,2,80000
팔달구청,보행,2022-04,고등동,2,240000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,1,120000
팔달구청,보행,2022-04,고등동,1,120000
팔달구청,보행,2022-04,고등동,1,120000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,4,160000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,고등동,1,40000
팔달구청,보행,2022-04,교동,4,160000
팔달구청,보행,2022-04,교동,3,120000
팔달구청,보행,2022-04,교동,1,40000
팔달구청,보행,2022-04,구천동,1,40000
팔달구청,보행,2022-04,구천동,1,40000
팔달구청,보행,2022-04,남수동,1,40000
팔달구청,보행,2022-04,남수동,4,160000
팔달구청,보행,2022-04,남수동,2,40000
팔달구청,보행,2022-04,남수동,1,40000
팔달구청,보행,2022-04,남수동,7,280000
팔달구청,보행,2022-04,남수동,3,130000
팔달구청,보행,2022-04,남수동,2,80000
팔달구청,보행,2022-04,남수동,1,40000
팔달구청,보행,2022-04,남수동,1,40000
팔달구청,보행,2022-04,남수동,1,40000
팔달구청,보행,2022-04,남창동,8,320000
팔달구청,보행,2022-04,남창동,5,200000
팔달구청,보행,2022-04,남창동,4,160000
팔달구청,보행,2022-04,남창동,4,120000
팔달구청,보행,2022-04,남창동,1,40000
팔달구청,보행,2022-04,매교동,1,40000
팔달구청,보행,2022-04,매교동,1,40000
팔달구청,보행,2022-04,매교동,19,760000
팔달구청,보행,2022-04,매교동,5,220000
팔달구청,보행,2022-04,매교동,1,40000
팔달구청,보행,2022-04,매교동,6,240000
팔달구청,보행,2022-04,매교동,3,120000
팔달구청,보행,2022-04,매교동,1,40000
팔달구청,보행,2022-04,매산로1가,1,40000
팔달구청,보행,2022-04,매산로1가,1,40000
팔달구청,보행,2022-04,매산로1가,2,80000
팔달구청,보행,2022-04,매산로1가,1,40000
팔달구청,보행,2022-04,매산로1가,1,40000
팔달구청,보행,2022-04,매산로1가,1,40000
팔달구청,보행,2022-04,매산로1가,4,160000
팔달구청,보행,2022-04,매산로1가,1,40000
팔달구청,보행,2022-04,매산로1가,4,170000
팔달구청,보행,2022-04,매산로1가,3,120000
팔달구청,보행,2022-04,매산로1가,2,40000
팔달구청,보행,2022-04,매산로1가,6,200000
팔달구청,보행,2022-04,매산로1가,7,280000
팔달구청,보행,2022-04,매산로1가,3,80000
팔달구청,보행,2022-04,매산로1가,5,200000
팔달구청,보행,2022-04,매산로1가,3,120000
팔달구청,보행,2022-04,매산로1가,1,40000
팔달구청,보행,2022-04,매산로1가,1,40000
팔달구청,보행,2022-04,매산로2가,2,80000
팔달구청,보행,2022-04,매산로2가,1,40000
팔달구청,보행,2022-04,매산로2가,2,40000
팔달구청,보행,2022-04,매산로2가,3,120000
팔달구청,보행,2022-04,매산로2가,1,40000
팔달구청,보행,2022-04,매산로2가,2,80000
팔달구청,보행,2022-04,매산로2가,1,40000
팔달구청,보행,2022-04,매산로2가,1,40000
팔달구청,보행,2022-04,매산로2가,2,80000
팔달구청,보행,2022-04,매산로2가,1,40000
팔달구청,보행,2022-04,매산로2가,1,40000
팔달구청,보행,2022-04,매산로2가,2,80000
팔달구청,보행,2022-04,매산로2가,1,40000
팔달구청,보행,2022-04,매산로2가,2,40000
팔달구청,보행,2022-04,매산로2가,1,50000
팔달구청,보행,2022-04,매산로2가,4,160000
팔달구청,보행,2022-04,매산로2가,3,120000
팔달구청,보행,2022-04,매산로2가,1,40000
팔달구청,보행,2022-04,매산로2가,3,80000
팔달구청,보행,2022-04,매산로2가,1,40000
팔달구청,보행,2022-04,매산로2가,1,40000
팔달구청,보행,2022-04,매산로2가,2,80000
팔달구청,보행,2022-04,매산로2가,7,240000
팔달구청,보행,2022-04,매산로2가,6,240000
